Date;Age;Gender;Position ;Experience;Seniority_level;Programming_language;Salary;Vacation_days;Employment_status;Contract_duration;Language;Company_size
6.12.2020 19:01;33;Male;Head of IT;3;Head;Python;100000;32;Full-time employee;Unlimited contract;German;medium-size
6.12.2020 21:08;35;Male;Backend Developer;13;Senior;Php;68000;26;Full-time employee;Unlimited contract;English;extra-large
6.12.2020 21:17;32;Female;Computational linguist;5;Middle;Java;50400;29;Full-time employee;Unlimited contract;English;small
7.12.2020 03:52;28;Male;Product Analyst;4;Junior;SQL;55000;22;Full-time employee;Unlimited contract;English;extra-large
7.12.2020 06:56;30;Male;Data Scientist;5;Middle;Python;55000;30;Full-time employee;Unlimited contract;English;large
7.12.2020 09:25;32;Male;Backend Developer;10;Senior;Node.js;80000;24;Full-time employee;Unlimited contract;English;small
7.12.2020 13:10;33;Male;Software Engineer;5;Senior;Embedded C++;61000;30;Full-time employee;Unlimited contract;English;extra-large
7.12.2020 16:36;31;Male;Data Engineer;4;Middle;Python;50000;30;Full-time employee;Unlimited contract;English;large
7.12.2020 19:49;30;Male;technical business analyst;5;Middle;;69000;30;Full-time employee;Unlimited contract;German;micro
7.12.2020 21:22;32;Male;Software Engineer;10;Lead;Swift;75000;27;Full-time employee;Unlimited contract;English;large
7.12.2020 22:47;32;Male;QA Engineer;12;Senior;;95000;25;Full-time employee;Unlimited contract;Russian;extra-large
7.12.2020 22:48;25;Male;Frontend Developer;7;Senior;JS;70000;28;Full-time employee;Unlimited contract;English;large
7.12.2020 22:54;34;Male;Software Engineer;10;Senior;C++;74000;30;Full-time employee;Unlimited contract;English;extra-large
7.12.2020 22:56;29;Male;Data Scientist;5;Middle;Python;65000;30;Full-time employee;Unlimited contract;English;large
7.12.2020 22:56;29;Male;Data Scientist;5;Middle;Python;65000;30;Full-time employee;Unlimited contract;English;large
7.12.2020 23:01;30;Male;DevOps;10;Lead;;85000;28;Full-time employee;Unlimited contract;English;extra-large
8.12.2020 01:00;24;Male;DevOps;3;Junior;Go;77000;30;Full-time employee;Unlimited contract;English;extra-large
8.12.2020 01:09;35;Male;Software Engineer;10;Senior;Java;60000;30;Full-time employee;Unlimited contract;English;large
8.12.2020 01:45;31;Male;DevOps;6;Middle;NodsJs;60000;30;Full-time employee;Unlimited contract;English;medium-size
8.12.2020 08:17;27;Male;Software Engineer;2;Junior;Java;68000;28;Full-time employee;Unlimited contract;English;large
8.12.2020 09:39;38;Male;Full-Stack Developer;1;Junior;Javascript/Typescript;45500;28;Full-time employee;Unlimited contract;English;medium-size
8.12.2020 09:39;34;Male;DevOps;12;Middle;Java;72000;28;Full-time employee;Unlimited contract;English;large
8.12.2020 10:53;35;Male;Data Scientist;4;Senior;python;67000;30;Full-time employee;Unlimited contract;English;medium-size
8.12.2020 11:49;35;Male;DevOps;17;Senior;Linux;85000;30;Full-time employee;Unlimited contract;English;extra-large
8.12.2020 13:30;36;Male;Backend Developer;10;Senior;Java;75000;30;Full-time employee;Unlimited contract;English;large
8.12.2020 20:04;29;Male;DevOps;7;Senior;Kuberenetes, Openstack;82000;28;Full-time employee;Unlimited contract;English;large
8.12.2020 20:38;35;Male;Software Engineer;15;Senior;Java;85000;30;Full-time employee;Unlimited contract;English;large
8.12.2020 21:41;31;Female;Product Manager;4;Middle;;60000;28;Full-time employee;Unlimited contract;English;large
8.12.2020 21:57;25;Female;Frontend Developer;4;Middle;JavaScript/Typescript;45000;28;Full-time employee;Unlimited contract;English;large
8.12.2020 23:46;34;Male;CTO;14;Lead;C#;84000;21;Full-time employee;Unlimited contract;English;small
9.12.2020 04:46;42;Male;Data Scientist;2;Senior;Python ;80000;30;Full-time employee;Unlimited contract;German;extra-large
9.12.2020 10:09;37;Female;QA Manager;7;Middle;java;46000;30;Full-time employee;Unlimited contract;German;large
9.12.2020 10:32;32;Male;Mobile Developer;8;Senior;Swift;75000;26;Full-time employee;Unlimited contract;English;extra-large
9.12.2020 13:37;26;Female;Mobile Developer;8;Middle;c++;40000;36;Self-employed (freelancer);Temporary contract;German;large
10.12.2020 08:37;43;Male;Product Manager;18;Lead;.NET;115000;25;Full-time employee;Unlimited contract;English;extra-large
10.12.2020 14:44;41;Male;Software Engineer;15;Senior;Kotlin;99000;39;Full-time employee;Unlimited contract;German;extra-large
11.12.2020 08:39;33;Male;Backend Developer;8;Lead;NodeJS;90000;25;Full-time employee;Unlimited contract;English;large
11.12.2020 09:20;44;Male;QA Lead;15;Lead;JS, Java;72000;30;Full-time employee;Unlimited contract;English;small
11.12.2020 16:25;28;Male;ML Engineer;5;Middle;Python, Pytorch;54000;27;Full-time employee;Unlimited contract;English;micro
11.12.2020 22:00;34;Female;Designer (UI/UX);10;Senior;PS, Sketch, React, CSS3;45000;30;Full-time employee;Unlimited contract;German;micro
12.12.2020 14:51;28;Male;Robotics Engineer;3;Middle;C++;45000;25;Full-time employee;Unlimited contract;English;micro
12.12.2020 20:55;39;Male;Software Engineer;15;Lead;Java;75000;24;Full-time employee;Unlimited contract;English;medium-size
13.12.2020 08:25;32;Male;Data Scientist;6;Senior;Python;92000;25;Full-time employee;Unlimited contract;English;micro
13.12.2020 11:59;36;Male;DevOps;15;Lead;;90000;30;Full-time employee;Unlimited contract;English;large
13.12.2020 15:03;27;Female;Backend Developer;3;Middle;Java;17500;22;Full-time employee;Unlimited contract;English;extra-large
13.12.2020 15:20;32;Female;Software Engineer;2;Middle;Javascript;63000;27;Full-time employee;Unlimited contract;English;large
13.12.2020 18:25;25;Female;Software Engineer;4;Middle;Scala, Apache Spark;65000;28;Full-time employee;Unlimited contract;English;large
13.12.2020 21:23;37;Female;Data Scientist;7;Head;Python;75000;28;Full-time employee;Unlimited contract;English;small
14.12.2020 08:55;56;Male;Software Engineer;30;Lead;c++;110000;25;Full-time employee;Unlimited contract;English;medium-size
14.12.2020 15:25;27;Male;QA Engineer;6;Middle;Python;70000;30;Full-time employee;Unlimited contract;English;extra-large
14.12.2020 16:39;29;Male;Software Engineer;6;Senior;Python;70000;27;Full-time employee;Unlimited contract;English;extra-large
16.12.2020 17:04;28;Male;Frontend Developer;7;Middle;React.js / TypeScript;62000;26;Full-time employee;Unlimited contract;English;large
17.12.2020 10:28;40;Male;Data Engineer;14;Middle;BI, DWH, ETL/ELT;57000;24;Full-time employee;Unlimited contract;English;large
17.12.2020 19:16;32;Male;Backend Developer;9;Senior;Scala;90000;34;Full-time employee;Unlimited contract;English;large
18.12.2020 07:55;35;Female;Product Manager;5;Senior;;60000;28;Full-time employee;Unlimited contract;English;large
18.12.2020 10:17;32;Male;Software Engineer;11;Senior;Scala;72500;27;Full-time employee;Unlimited contract;English;extra-large
18.12.2020 10:32;30;Male;Backend Developer;9;Senior;Scala;75000;27;Full-time employee;Unlimited contract;English;extra-large
18.12.2020 11:29;30;Male;Backend Developer;9;Senior;Scala;85000;24;Full-time employee;Unlimited contract;English;extra-large
18.12.2020 12:23;36;Male;Mobile Developer;16;Lead;Java;62500;32;Full-time employee;Unlimited contract;English;medium-size
18.12.2020 13:14;33;Male;Software Engineer;7;Senior;C++;65900;30;Full-time employee;Unlimited contract;English;extra-large
18.12.2020 15:38;33;Male;Engineering Manager;15;Lead;Java;85000;28;Full-time employee;Unlimited contract;English;extra-large
18.12.2020 18:43;32;Male;Software Engineer;13;Middle;Java;95000;30;Full-time employee;Unlimited contract;English;extra-large
19.12.2020 09:54;34;Male;Backend Developer;12;Senior;Kotlin;75000;27;Full-time employee;Unlimited contract;English;extra-large
20.12.2020 01:48;54;Male;Software Engineer;25;Middle;Python;75000;29;Full-time employee;Unlimited contract;English;extra-large
21.12.2020 13:45;28;Female;Frontend Developer;5;Senior;javascript;64000;28;Full-time employee;Unlimited contract;English;extra-large
21.12.2020 14:52;29;Female;Project Manager;6;Middle;Web;51000;28;Full-time employee;Unlimited contract;English;large
21.12.2020 23:41;38;Male;Data Scientist;6;Lead;Python;110000;28;Full-time employee;Unlimited contract;English;extra-large
22.12.2020 11:55;33;Male;Software Engineer;11;Senior;Scala;107000;24;Full-time employee;Unlimited contract;English;extra-large
22.12.2020 13:39;36;Male;Backend Developer;12;Senior;Python;100000;30;Full-time employee;Unlimited contract;English;extra-large
22.12.2020 16:31;36;Male;Software Engineer;15;Senior;PHP;70000;26;Full-time employee;Unlimited contract;English;large
22.12.2020 17:11;37;Male;QA Engineer;15;Senior;Python;70000;28;Full-time employee;Unlimited contract;English;large
22.12.2020 18:16;36;Male;Software Engineer;15;Senior;PL/SQL;68000;30;Full-time employee;Unlimited contract;English;extra-large
22.12.2020 19:44;33;Male;Frontend Developer;10;Senior;Javascript;100000;30;Full-time employee;Unlimited contract;English;large
22.12.2020 23:41;33;Male;Team Lead;12;Lead;PHP;70200;30;Full-time employee;Unlimited contract;German;large
23.12.2020 17:33;31;Male;Backend Developer;7;Senior;Go;75000;28;Full-time employee;Unlimited contract;English;large
24.12.2020 10:37;36;Male;Mobile Developer;14;Senior;Swift;75000;20;Full-time employee;Unlimited contract;English;small
24.12.2020 14:31;31;Male;Software Engineer;9;Senior;scala;85000;28;Full-time employee;Unlimited contract;English;small
24.12.2020 15:12;36;Male;Software Engineer;10;Middle;C#;66000;30;Full-time employee;Unlimited contract;German;medium-size
24.12.2020 20:39;37;Male;DevOps;17;Senior;AWS;90000;30;Full-time employee;Unlimited contract;English;extra-large
24.12.2020 23:11;30;Male;Consultant;3;Middle;Java;58000;30;Full-time employee;Unlimited contract;English;large
25.12.2020 14:37;30;Male;Software Engineer;11;Senior;Java / Scala;90000;29;Full-time employee;Unlimited contract;English;extra-large
25.12.2020 17:03;27;Male;QA Engineer;5;Senior;java;35000;28;Full-time employee;Temporary contract;English;large
25.12.2020 21:58;33;Female;Software Engineer;10;Senior;Java;47500;25;Full-time employee;Unlimited contract;English;small
26.12.2020 20:00;35;Male;Backend Developer;10;Lead;Magento;65000;25;Full-time employee;Unlimited contract;English;small
27.12.2020 11:52;26;Male;Backend Developer;5;Middle;Java;72000;30;Full-time employee;Unlimited contract;English;extra-large
27.12.2020 18:49;29;Male;Software Engineer;9;Senior;C++;73000;30;Full-time employee;Unlimited contract;English;extra-large
28.12.2020 11:20;31;Male;Backend Developer;4;Middle;Ruby on Rails;50000;25;Full-time employee;Unlimited contract;English;small
28.12.2020 12:00;36;Male;Lead Developer;8;Lead;.net;72000;28;Full-time employee;Unlimited contract;German;large
29.12.2020 18:33;36;Male;Mobile Developer;10;Middle;Android;68000;30;Full-time employee;Unlimited contract;English;extra-large
29.12.2020 23:57;29;Male;Data Scientist;6;Middle;SQL;70000;28;Full-time employee;Unlimited contract;English;extra-large
30.12.2020 02:23;30;Female;Frontend Developer;3;Lead;JavaScript ;57600;30;Full-time employee;Unlimited contract;English;large
30.12.2020 13:18;30;Male;Software Engineer;8;Senior;PHP;68000;26;Full-time employee;Unlimited contract;English;medium-size
30.12.2020 16:32;29;Male;Backend Developer;5;Senior;Go;75000;25;Full-time employee;Unlimited contract;English;large
31.12.2020 17:56;34;Male;Software Engineer;14;Lead;Java;95000;30;Full-time employee;Unlimited contract;English;extra-large
1.01.2021 10:51;30;Male;Backend Developer;10;Lead;Java;82000;29;Full-time employee;Unlimited contract;English;large
1.01.2021 13:40;34;Male;Backend Developer;14;Lead;C#;90000;30;Full-time employee;Unlimited contract;English;extra-large
2.01.2021 23:17;27;Male;Software Engineer;8;Senior;C++, C#;52000;28;Full-time employee;Unlimited contract;English;small
3.01.2021 02:44;26;Male;Mobile Developer;5;Middle;Kotlin;65000;24;Full-time employee;Unlimited contract;Russian;medium-size
4.01.2021 16:41;35;Male;Software Engineer;12;Lead;python;100000;30;Full-time employee;Unlimited contract;English;medium-size
5.01.2021 22:12;44;Male;Software Architekt;20;Head;Java Backend;95000;30;Full-time employee;Unlimited contract;German;large
5.01.2021 23:51;31;Male;Backend Developer;10;Senior;Ruby on Rails;85000;27;Full-time employee;Unlimited contract;English;large
6.01.2021 21:20;24;Male;Frontend Developer;5;Senior;TypeScript;68250;27;Full-time employee;Unlimited contract;English;large
6.01.2021 21:36;27;Male;Software Engineer;7;Middle;.NET;63000;30;Full-time employee;Unlimited contract;English;medium-size
7.01.2021 10:47;28;Male;Software Engineer;7;Middle;Java;63000;30;Full-time employee;Unlimited contract;English;large
7.01.2021 14:37;25;Male;ML Engineer;5;Middle;Scala;65000;30;Full-time employee;Unlimited contract;English;extra-large
8.01.2021 00:38;35;Male;Software Engineer;12;Senior;.Net, Angular;75000;28;Full-time employee;Unlimited contract;English;extra-large
8.01.2021 17:23;33;Female;Testmanager;10;Junior;Java;60000;30;Full-time employee;Unlimited contract;German;extra-large
10.01.2021 22:31;26;Male;Project Manager;5;Middle;Python;20000;24;Full-time employee;Unlimited contract;Russian;extra-large
10.01.2021 22:32;26;Male;Project Manager;5;Middle;Python;20000;24;Full-time employee;Unlimited contract;Russian;extra-large
11.01.2021 12:12;39;Male;QA Engineer;7;Senior;Java;76000;30;Full-time employee;Unlimited contract;English;extra-large
12.01.2021 12:48;37;Male;Mobile Developer;15;Senior;Android;84700;29;Full-time employee;Unlimited contract;English;large
12.01.2021 22:22;27;Male;Software Engineer;3;Middle;Qlik;52000;27;Full-time employee;Unlimited contract;German;small
13.01.2021 23:42;38;Male;Data Analyst;16;Senior;;95000;30;Full-time employee;Unlimited contract;English;extra-large
16.01.2021 14:39;32;Male;ERP Consultant;10;Lead;SAP;130000;30;Full-time employee;Unlimited contract;English;extra-large
16.01.2021 22:23;32;Male;Software Engineer;10;Head;Scala;95000;24;Full-time employee;Unlimited contract;English;small
17.01.2021 13:22;28;Male;Frontend Developer;5;Middle;JavaScript;55000;30;Full-time employee;Unlimited contract;English;large
18.01.2021 09:51;38;Male;Head of Engineering;18;Head;;90000;26;Full-time employee;Unlimited contract;German;medium-size
18.01.2021 11:50;34;Male;Software Engineer;7;Senior;PHP;108500;25;Full-time employee;Unlimited contract;English;small
18.01.2021 15:05;31;Male;Backend Developer;9;Senior;Java;70000;26;Full-time employee;Unlimited contract;English;medium-size
18.01.2021 23:20;39;Male;IT Operations Manager;15;Lead;PHP;110000;28;Full-time employee;Unlimited contract;English;large
19.01.2021 10:17;26;Male;Frontend Developer;7;Middle;JavaScript;38350;27;Full-time employee;Unlimited contract;German;large
19.01.2021 12:01;26;Male;DevOps;2;Middle;yaml;65000;30;Full-time employee;Unlimited contract;English;medium-size
